0,1
6067,20183
4,9342
32,4293
32,22351
33,5398
34,27804
34,18741
1193,28234
1193,4036
49,5552
49,26597
49,10269
49,7121
22212,6138
59,13761
62,30717
72,1353
79,33601
83,26110
83,25858
83,5858
83,2489
18373,28603
90,24444
90,15808
90,13893
30931,23271
30931,11591
30931,1139
30931,34042
30931,19400
30931,36310
30931,8508
30931,27101
30931,6149
30931,3190
30931,13506
30931,19728
6081,9355
99,36916
99,11442
99,32812
99,10060
99,29115
99,31324
99,34603
99,8507
99,14459
99,338
6082,14815
101,32525
101,35212
101,6114
101,6479
101,30717
101,13169
101,11206
101,10711
101,23228
101,27777
101,36681
101,34423
101,16905
101,8912
101,1891
101,17652
101,18029
101,910
101,13332
101,36620
101,2273
101,7222
101,13743
101,19534
101,13761
101,28451
101,32421
101,7156
101,14878
101,7183
101,32897
101,29620
101,3542
101,32182
103,23434
103,27401
103,22125
108,16385
108,27593
108,33152
108,22071
108,33485
108,31729
108,1948
108,25507
108,20322
108,5673
108,30003
108,24473
108,32572
108,12534
108,12978
108,17126
108,23817
109,11085
109,16954
109,25777
115,14352
115,26261
115,20100
115,31631
117,26843
117,9667
120,23589
120,2164
120,22321
120,9455
120,25102
120,26110
120,5943
120,18035
126,35417
126,14954
126,31354
126,16639
127,22898
127,910
130,561
130,15990
138,14954
138,6137
146,22137
146,23534
146,8880
146,37682
152,4016
155,14954
155,37134
158,16498
158,5673
26579,16101
26579,29391
26579,29115
26579,22545
26579,31713
26579,6307
170,32580
172,36771
173,13303
173,3374
173,14954
182,14352
182,29696
182,26662
182,32216
182,32191
182,17123
182,8261
182,16859
182,20135
182,30607
182,35905
182,22071
182,1643
182,37678
182,12293
182,18745
182,36804
182,14045
182,5624
182,13421
182,36363
182,25272
182,15675
182,28610
182,29023
182,1427
182,23397
182,6968
182,29701
182,10730
182,18949
30946,32908
30946,20058
30946,4184
1163,35794
205,15054
205,26110
205,37289
205,28944
205,14954
205,13413
205,17099
206,13213
206,5673
206,24228
1236,37072
213,34081
213,37289
213,4562
213,16304
213,37682
215,8979
215,20957
218,6044
218,27291
218,16631
218,14613
218,5617
218,17099
218,6544
218,1632
218,588
218,18745
218,24031
218,2579
218,19982
218,8321
218,14954
218,4972
218,20100
218,6149
218,13647
218,24677
218,16916
226,29696
965,11225
965,8142
965,10497
965,8472
232,19905
232,30332
232,2075
232,29873
232,37289
232,28603
234,13303
34271,28212
34271,2773
34271,2073
247,8880
259,506
262,22321
267,23449
271,17128
271,24605
279,29911
282,27941
282,13519
282,4240
282,23354
282,31324
282,37289
282,24341
282,33423
4818,10854
4818,25239
4818,29819
4818,1017
4818,4961
4818,35955
4818,12062
4818,28490
4818,1631
4818,27647
4818,14696
4818,8011
4818,5673
4818,36896
4818,11968
4818,35474
4818,28398
4818,28144
4818,36774
4818,19168
4818,8783
4818,32120
33064,15705
33064,22843
33064,35521
33064,9455
33064,166
33064,20058
33064,27088
12247,4088
299,36468
303,31687
303,3887
303,10693
303,21461
315,8357
315,3360
325,20505
331,14954
27893,36357
337,31276
337,6424
337,24155
337,16166
338,27919
338,23228
338,14902
338,18689
338,29115
344,2803
344,8880
355,13761
355,28400
359,14815
359,22259
359,28161
32480,30624
32480,16731
367,16128
369,16631
369,2029
370,25122
370,17792
373,12556
373,23907
373,20214
374,22137
383,31379
383,17395
383,16631
383,3887
383,19805
383,31292
383,24088
383,20657
383,27777
383,8808
383,10589
383,31121
383,26223
383,12857
383,13761
383,29023
383,13647
390,10933
392,25495
394,7251
394,21659
36681,8120
36681,29114
36681,3125
36681,23629
36681,2331
36681,7449
36681,19988
36681,19682
36681,24278
36681,15590
36681,13253
36681,907
36681,26720
36681,10803
36681,36620
36681,21461
36681,14305
2375,27813
2375,13454
2375,2715
2375,32926
2375,3370
2375,14631
2375,28212
2375,14980
2375,3044
2375,13932
2375,15816
2375,6668
400,37066
401,33416
401,13773
401,31977
401,28754
401,28294
401,29023
401,37217
401,1858
401,32036
401,8783
401,4443
401,28371
12330,35830
12330,32760
12330,15797
12330,27560
406,17903
410,8120
414,14003
420,6704
420,20259
420,33999
420,18123
420,37682
427,9146
427,37632
429,35942
430,36363
430,35673
430,788
430,27933
430,18949
430,27047
430,25458
430,18881
434,6760
435,3887
435,19992
438,36208
441,29819
441,35645
441,8271
442,1832
450,23379
450,2330
450,3146
450,35403
450,1160
450,4069
450,23434
450,5290
450,6980
450,14026
450,27401
450,20729
450,29949
450,35786
450,31004
450,24662
461,556
462,683
464,20168
464,11163
467,20193
467,17677
467,17087
472,8120
473,30476
473,26895
474,12124
476,36468
476,909
482,17114
482,37289
482,28944
482,13647
482,25678
482,6424
486,11561
492,14003
503,16631
503,32835
503,17792
503,18927
503,28489
503,6394
503,1784
503,17652
503,19025
503,7635
503,13647
503,30676
503,2925
503,4088
505,3162
505,19025
506,1942
506,17323
506,3757
506,20165
506,31468
506,2907
506,3766
506,5698
506,20047
506,34710
506,21033
506,34187
506,36771
506,13647
506,5714
506,12477
506,36620
506,34200
506,19805
506,20100
506,37289
506,29584
506,15532
506,18136
506,28909
506,14954
506,3938
506,28142
506,11935
506,15587
506,20657
506,9455
506,29092
506,26843
506,16631
506,35665
506,20523
506,35521
506,8341
506,28944
506,10810
506,20528
506,34594
506,35106
506,15568
506,20766
506,2850
506,18035
506,19255
506,24212
506,35028
506,27933
506,10066
506,27584
506,12978
506,23642
506,13426
506,4184
506,9352
506,17142
506,13440
506,13722
506,706
506,24363
506,17840
506,24677
517,15566
31003,14168
31003,10808
31003,7426
31003,11861
31003,24667
31003,28162
31003,11595
31003,2905
519,13554
521,3887
521,28909
521,35212
521,14954
521,25839
521,56
521,37289
521,16916
521,15384
36987,26110
36987,28909
36987,9359
36987,14954
36987,20100
36987,13761
36987,910
36987,27584
36987,30611
36987,864
36987,7097
529,10661
529,31442
529,37058
529,23467
534,15862
544,11924
33840,17395
547,18634
547,27595
547,32421
552,16974
552,24662
552,21752
552,1935
552,5932
552,21368
552,27852
561,23160
561,30271
561,7719
561,3961
561,1059
561,13221
561,15990
571,36224
571,9888
571,4256
571,20193
571,12539
571,9081
571,29090
571,33788
571,11013
571,14289
571,3766
571,13647
571,18035
578,2548
578,10589
578,29179
588,13658
588,36620
588,26662
588,20193
588,35665
588,12744
588,26649
588,25858
588,35437
588,18458
588,18607
601,15054
601,1358
601,37289
601,28944
601,14954
601,6424
601,17099
32186,25441
607,12884
18458,36620
18458,1967
18458,18402
18458,20193
18458,20246
18458,29115
18458,3724
18458,12772
18458,15514
18458,694
613,22483
624,6625
624,28457
636,25839
636,20120
641,3757
641,17850
641,34246
641,3030
641,29269
641,417
641,5084
641,33233
641,686
641,28191
641,26662
641,10892
641,21620
641,30573
641,15671
641,12714
641,27278
641,31408
641,6181
643,16631
643,24473
643,30727
655,2134
35680,23619
35680,16044
664,12423
664,11791
664,37289
664,18035
664,15138
665,6850
665,37289
665,14954
665,17099
667,21084
667,16631
667,543
667,18035
667,27060
667,13689
673,35923
674,20322
674,1900
674,13186
674,18185
